latitude,longitude,area_code
-43.53259,172.65021,327100
-43.51206,172.6263,323900
-43.55308991103272,172.49045871363464,319101
-43.5685015,172.7205727,332000
-43.8094855,172.9616825,333500
-43.80877,172.9625,333500
-43.80865,172.96226,333400
-43.80867,172.96255,333500
-43.81285,172.95923,333500
-43.81014,172.96055,333400
-43.81034,172.96057,333400
-43.7317702,172.6968253,333100
-43.47257,172.69397,323700
-43.53406,172.6417,327000
-43.53174,172.65073,327901
-43.5340324,172.6425015,327000
-43.81717000808772,172.98814932565614,333300
-43.5247316,172.6355987,325700
-43.5129656,172.6659392,325900
-43.4849286,172.6746291,321302
-43.5337015,172.6489564,327100
-43.52845765502843,172.64291593491822,327000
-43.54624,172.62257,327400
-43.81731,172.95287,333300
-43.48746580473131,172.61610321700573,320501
-43.52569,172.63976,325800
-43.5126921,172.665254,325900
-43.5383544,172.6329787,327100
-43.51303619999999,172.618855,323000
-43.52334,172.63227,325800
-43.553744536686494,172.6257088780403,327600
-43.521363,172.6216895,323000
-43.55165969999999,172.6373925,329700
-43.5315621,172.6661879,327902
-43.52231,172.6444,325800
-43.50177,172.62477,322100
-43.473783417398494,172.62719604213544,318600
-43.53215801999091,172.62982995419372,325700
-43.53221804976927,172.6298845607308,325700
-43.53220549068963,172.62982281234088,325700
-43.53218,172.62987,325700
-43.53218733495357,172.62985511758413,325700
-43.53219,172.62984,325700
-43.53214301544271,172.62985405889307,325700
-43.53221599817948,172.62987375573647,325700
-43.53218,172.62986,325700
-43.53221,172.62985,325700
-43.5218065,172.6449176,325800
-43.53592,172.60157,324400
-43.52111,172.62193,323000
-43.52097,172.62118,323000
-43.51689,172.62971,323900
-43.5385502,172.5789156,322700
-43.53844,172.57895,322700
-43.5384365,172.5789529,322700
-43.53855,172.57892,322700
-43.53965,172.57962,323500
-43.52554,172.60476,323200
-43.52835,172.64257,327000
-43.6014067,172.7151243,332501
-43.52970948929621,172.6386742374344,326600
-43.53655,172.64746,327100
-43.482305212481016,172.61760416338956,319600
-43.52548729999999,172.5281993,318700
-43.51849,172.62738,323900
-43.514,172.63729,324800
-43.53275,172.641,327000
-43.51289,172.56588,320200
-43.5205680977606,172.64467049629516,325302
-43.5037783,172.7294049,330200
-43.537523,172.6384522,327100
-43.48343,172.56115,317000
-43.52763,172.60384,323200
-43.4822748,172.6808431,324001
-43.7469573,172.9322358,333300
-43.52137,172.61819,323000
-43.5298422,172.6102259,325200
-43.52691129999999,172.6525827,327901
-43.55084659820943,172.63009996931154,328700
-43.50174,172.63783,323100
-43.5274687,172.639466,326600
-43.5334703,172.660138,328900
-43.5264516,172.6314738,325700
-43.4763,172.67121,321302
-43.53549,172.5852,322700
-43.5564983,172.5389669,322900
-43.5384824,172.6314104,327100
-43.53878,172.63256,327100
-43.5173,172.6093,322600
-43.554237016971086,172.65147111357302,330800
-43.4712396,172.6177637,318600
-43.52537,172.63177,325700
-43.56649,172.63054,329100
-43.53656,172.64898,327100
-43.55264,172.64822,329400
-43.57317,172.76869,332700
-43.5740533,172.7739765,332700
-43.5341098,172.6118675,325200
-43.53367,172.64242,327000
-43.52674,172.63059,325700
-43.52666,172.62997,325700
-43.526312570720975,172.6299446921078,325700
-43.53759,172.6389,327100
-43.51403,172.62548,323900
-43.5295225,172.6446653,327000
-43.53328,172.63999,327000
-43.53377,172.63819,326600
-43.5205342,172.6220731,323000
-43.5444428,172.6087953,326100
-43.5500274,172.6392245,329400
-43.54907,172.64038,329400
-43.52366,172.52302,316600
-43.60248516298357,172.7245818078518,332501
-43.53610417772464,172.63566829021303,326600
-43.6318847,172.7251646,332901
-43.50011749999999,172.6406212,323100
-43.53215669999999,172.640186,327000
-43.58236,172.58073,329002
-43.58459853993397,172.5804663822055,329002
-43.55936,172.63056,329100
-43.8086,172.96282,333500
-43.81057,172.96199,333500
-43.56851,172.62922,330300
-43.52865,172.61179,323200
-43.52783,172.61104,323200
-43.80127,172.97291,333500
-43.45707,172.62514,317301
-43.503680527801166,172.72939699206543,330200
-43.5558325,172.6065522,326900
-43.53633,172.64837,327100
-43.50393,172.56775,318300
-43.59486709999999,172.5663913,329001
-43.5262441,172.6458649,327000
-43.5307798,172.6410375,327000
-43.50541,172.63837,322100
-43.60269599999999,172.7210942,332501
-43.53184,172.65058,327901
-43.5235229,172.6531472,326800
-43.52442138294538,172.63407703489065,325700
-43.52693,172.63807,326600
-43.5309,172.64205,327000
-43.52163385701903,172.6343505481002,325800
-43.535373,172.5844296,322700
-43.56172,172.5569841,324700
-43.5246909,172.6356671,325700
-43.55986,172.56137,324700
-43.5204654,172.629525,323900
-43.51986,172.63062,323900
-43.51532,172.61993,323000
-43.62601,172.72021,332901
-43.5246108,172.6355281,325700
-43.53192,172.56866,321000
-43.5771958,172.7509595,332400
-43.57887,172.56231,326301
-43.5222,172.64479,325800
-43.51516,172.73087,330200
-43.5763733,172.6335938,331300
-43.52682,172.55934,320700
-43.512,172.56725,320200
-43.53343,172.65871,328900
-43.53329,172.60228,324400
-43.6846435,172.8905194,333201
-43.45139,172.61819,316900
-43.53567,172.64824,327100
-43.51903,172.63022,323900
-43.553099,172.5256652,321102
-43.56373,172.56445,325400
-43.52256,172.53575,318700
-43.55414057689457,172.4635308502625,318100
-43.54169,172.65727,329600
-43.50695,172.62289,322200
-43.56541,172.64997,331200
-43.52789,172.64771,327000
-43.50808,172.64139,323800
-43.5169,172.57838,320200
-43.54272,172.6141,326100
-43.52675,172.64212,325800
-43.52962,172.64002,327000
-43.5321685,172.6422461,327000
-43.55603,172.61969,327600
-43.53735012634002,172.6322152465582,327100
-43.53795,172.63213,327100
-43.57185,172.6265,330300
-43.54622056342077,172.60682545602322,326100
-43.5387,172.63078,327100
-43.5389655,172.6315994,327100
-43.53972,172.63182,327100
-43.79614,172.97661,333300
-43.555584,172.6695677,331400
-43.53386,172.59494,323300
-43.56348174228088,172.72649916584965,332000
-43.5386214,172.6325104,327100
-43.49734,172.60466,320100
-43.49278,172.72161,327200
-43.58309,172.58,329002
-43.5281,172.63989,327000
-43.53805,172.63205,327100
-43.53946,172.63232,327100
-43.50951,172.56882,320200
-43.53872,172.63558,327100
-43.56232,172.71476,332000
-43.50641546533082,172.63826205797756,323800
-43.52312,172.63311,325800
-43.52113,172.63264,325800
-43.52251,172.63278,325800
-43.52259,172.63296,325800
-43.52231,172.63261,325800
-43.52249,172.63434,325800
-43.5215,172.63469,325800
-43.52146,172.63272,325800
-43.5195555,172.6594498,326800
-43.53795,172.63064,327100
-43.5386495,172.6315049,327100
-43.53100957537252,172.64437403529882,327000
-43.5169058,172.6359035,324800
-43.51684849999999,172.6359575,324800
-43.5260972,172.6408548,325800
-43.4787775,172.7202007,326000
-43.56865,172.54163,324300
-43.5367,172.62565,327100
-43.5366477,172.6614565,328900
-43.59607,172.56582,329001
-43.80827709726408,172.96009565091836,333400
-43.52974,172.64509,327000
-43.52363,172.64319,325800
-43.6017276,172.6915164,332501
-43.5367484,172.6652511,328900
-43.5322026,172.6399268,327000
-43.52139,172.62117,323000
-43.52849662125188,172.61170651163937,323200
-43.54458,172.62398,327400
-43.56945774205247,172.55771085619926,324300
-43.57614658498033,172.7273884346527,332000
-43.53903704787669,172.66405702447943,328900
-43.552887,172.5586704,324100
-43.551815188546925,172.64721620218364,329400
-43.56165866001157,172.73758416050998,332100
-43.54659,172.64967,329900
-43.5746756,172.7587013,332700
-43.53133,172.63846,326600
-43.52553,172.63249,325700
-43.5566022,172.5589218,324100
-43.51053267800998,172.63775752409785,323800
-43.56204,172.66485,331400
-43.555366050820055,172.71729802839994,332301
-43.5318057,172.6438321,327000
-43.52854405046829,172.64366850314352,327000
-43.54348202589178,172.60784014816198,326100
-43.521296,172.6462444,325800
-43.54357,172.66373,329600
-43.51054833874505,172.72235596530373,326200
-43.63135,172.74123,332901
-43.640007680862944,172.71477349047106,332801
-43.53548,172.5886055,323300
-43.809989771825855,172.96239014714956,333500
-43.53842278439485,172.63779732306173,327100
-43.48271929999999,172.60702352820698,317900
-43.50575,172.62716,322200
-43.5339875287827,172.66197030328982,328900
-43.5640237,172.5518264,322900
-43.5302545,172.6582687,327902
-43.49372370789243,172.66602816763128,324600
-43.51501,172.66116,325900
-43.56135379539843,172.7151178461591,332000
-43.55473160947835,172.60954141402112,326900
-43.55515742476391,172.60706323292,326900
-43.5300005,172.647451,327000
-43.5295526,172.6446809,327000
-43.50248830348178,172.65703870975346,323400
-43.5639207,172.6691455,331400
-43.5323,172.6404,327000
-43.5761063,172.7750349,332700
-43.53360771704917,172.6484024129679,327100
-43.801150710953735,172.97605901956558,333500
-43.5477372,172.746651,331700
-43.56437609781709,172.6396558585457,330600
-43.5467982,172.6073638,326100
-43.50161937991331,172.43337500975144,316600
-43.5092,172.56363,320200
-43.755343512285,172.944421400829,333300
-43.555176462155664,172.68524935847938,331100
-43.5901867,172.5801246,329002
-43.5207314,172.5849414,320200
-43.52221,172.64267,325800
-43.50337,172.63194,322100
-43.520549,172.6299375,323900
-43.5386106,172.6315744,327100
-43.50950425610945,172.6052613976149,321400
-43.54320682953794,172.60933975515613,326100
-43.57012012167574,172.62963602124898,330300
-43.52526636966717,172.64576626326956,327000
-43.57145959050328,172.6309416882019,331300
-43.56147,172.58342,326701
-43.53619600594249,172.58538953692496,322700
-43.79961870439148,172.9692871292172,333500
-43.6182023,172.6568574,332200
-43.80146372504731,172.97047839577397,333500
-43.80167172664381,172.97067882185712,333500
-43.55512708102582,172.52816619961882,321102
-43.799554442635696,172.96998607185148,333500
-43.65497,172.70025,332801
-43.5314557607224,172.5998416372516,324200
-43.50994,172.73076,330200
-43.5330051,172.6401979,327000
-43.581238858576896,172.5999784429056,330000
-43.50947372690499,172.65465192642515,325900
-43.5329868,172.5930591,323300
-43.533122767505326,172.52288854231324,319300
-43.4785405,172.6129199,318800
-43.573687,172.5849974,327301
-43.66440582143249,172.67623576337698,332801
-43.50887725929177,172.65131988298631,325301
-43.51878325568993,172.5720306953272,320700
-43.53103426698589,172.64540734678326,327000
-43.45269308740136,172.61732278761832,316900
-43.56693250333856,172.61713338160487,329200
-43.55553694345197,172.52980180168325,321102
-43.53283,172.59902,324400
-43.53228204730403,172.6447432619524,327100
-43.532014195405225,172.64632585268487,327000
-43.53201,172.64633,327000
-43.5327342,172.6499711,327100
-43.55630226344523,172.63908658747764,329700
-43.51581,172.56005,319500
-43.53050935301534,172.64613303399275,327000
-43.5610302,172.5409747,322900
-43.53419691499316,172.6506266265231,328800
-43.5170436,172.6392809,324800
-43.568806952730256,172.75229304105568,332400
-43.50880430179557,172.7223306008745,330200
-43.5373554449877,172.64140092247777,327100
-43.53900332179513,172.6356739550829,327100
-43.53900332253586,172.6356739550829,327100
-43.534358124409295,172.60468828937036,324400
-43.5321361,172.6478268,327100
-43.48934241588721,172.72330129398088,327200
-43.53431179318313,172.60257865556065,324400
-43.554131,172.632789,329100
-43.44061701107155,172.6339439097092,316900
-43.5791804,172.7605532,332700
-43.554009750917125,172.63701126931153,329700
-43.62251569721373,172.6464136595219,332200
-43.55202965112118,172.64544931134188,329400
-43.575252,172.5854578,327301
-43.52793124900879,172.63925807238115,326600
-43.50043863084985,172.72758452098,330200
-43.5311938,172.6481437,327000
-43.5390343,172.6352557,327100
-43.5392668,172.6349548,327100
-43.5659335,172.7343454,332100
-43.51009004310896,172.72149131572684,326200
-43.74664267760413,172.9369067538849,333300
-43.74509619663165,172.93798326402273,333300
-43.813317987242776,172.95525773264177,333400
-43.5631728,172.7367477,332100
-43.52850706620084,172.6480071564737,327000
-43.7596192,172.945332,333300
-43.4613509,172.5867198,316800
-43.51267676159468,172.63195321380786,323900
-43.520077,172.5082745,316600
-43.5205856,172.6496382,325302
-43.44560052587537,172.63195758255665,316900
-43.50647251370193,172.62318327679066,322200
-43.53379303297666,172.6384355024,326600
-43.53533040020803,172.63967613178244,326600
-43.5684663,172.5424887,324300
-43.53088564312099,172.65375876245724,327901
-43.523963,172.6429593,325800
-43.47083169763378,172.57265143096447,317000
-43.47667970265973,172.62373902490305,319600
-43.7574008,172.9438832,333300
-43.52952,172.6405,327000
-43.58327644336286,172.59958104973757,330000
-43.53581020979104,172.6328421633099,326600
-43.56810341457293,172.59139788701395,327700
-43.516352033294446,172.63231541497586,323900
-43.49704581334288,172.5676932605941,318300
-43.53969770955626,172.6338076255217,327100
-43.54775074891444,172.62886727302407,328700
-43.50919077339972,172.60179915567545,320800
-43.5187,172.64984,325302
-43.53092924429115,172.5931566350417,323300
-43.53830024146921,172.63544431122506,327100
-43.5299641,172.6458587,327000
-43.55154993834802,172.60530784210928,326900
-43.57158312242351,172.54244054047504,324501
-43.5232384926349,172.5939880321962,322400
-43.53824032186571,172.6354827763904,327100
-43.53664002574392,172.5977861273676,324400
-43.772718245767614,172.78269522749258,333100
-43.75671,172.94447,333300
-43.47711812106554,172.62461804369767,319600
-43.47818898072866,172.62482497221637,319600
-43.52627729694071,172.73679824982085,331700
-43.52707179999999,172.6465011,327000
-43.4782407,172.5569682,316700
-43.52062,172.58511,320200
-43.53920103581007,172.63554088413088,327100
-43.56334,172.66344,331400
-43.5264274,172.646713,327000
-43.53842927046252,172.56994687858537,323500
-43.82380556020396,172.98571907401296,333300
-43.54011847690983,172.63547652215047,328100
-43.534779,172.6606091,328900
-43.53909651908395,172.63540590370482,327100
-43.441754,172.6352391,317301
-43.5367072546429,172.63121247036452,327100
-43.50963625407333,172.59461811472872,320800
-43.538008644440296,172.6362209520908,327100
-43.52956851517966,172.64255425450045,327000
-43.5285632,172.6432595,327000
-43.79532,172.91627,333300
-43.52676940633559,172.5881382424581,322400
-43.57233953515525,172.65019258189517,331200
-43.51993979758108,172.58499366106443,320200
-43.52273414307752,172.6299604551251,325700
-43.5743727,172.5468377,324501
-43.53841332301918,172.6355686561438,327100
-43.53813095925644,172.63394057973693,327100
-43.53837352814106,172.63391544891363,327100
-43.53978781882551,172.63052982270958,327100
-43.56912543870599,172.64203955120746,330600
-43.58740534634271,172.60284987634293,330000
-43.534390527247815,172.58646004932802,322700
-43.55385445180693,172.54497216880887,322800
-43.52633,172.6483808,327000
-43.52545035112235,172.63574720116384,325700
-43.5785033,172.6459753,331300
-43.55947869127116,172.71957126972347,332000
-43.53393,172.66195,328900
-43.5693419781285,172.64033275623467,330600
-43.55352978399304,172.5630863292295,324100
-43.54030656497585,172.63414319144323,328100
-43.5515579,172.6341581,328700
-43.5272862,172.639144,326600
-43.54633729199626,172.60402586381895,326100
-43.50831151259389,172.72122814663922,328300
-43.529607354975255,172.6452340392868,327000
-43.45288345012143,172.6132104460182,317400
-43.78835822060294,172.82048007196653,333100
-43.498235,172.6901684,325601
-43.48215742947813,172.61748159359286,319600
-43.48281389749779,172.6160938494878,318800
-43.53485,172.58637,322700
-43.480834348691104,172.6160356491522,318800
-43.52775370000001,172.6497157,327000
-43.5518,172.5975,325000
-43.5729264,172.756247,332400
-43.5374563,172.6387642,327100
-43.57299003678536,172.76073282476014,332700
-43.5561883,172.6313089,329100
-43.5379343,172.638452,327100
-43.8097243,172.9614093,333500
-43.523554,172.6531331,326800
-43.5318753,172.6414653,327000
-43.56841163129612,172.7551373799454,332400
-43.50368,172.63584,322100
-43.53615209530844,172.58552687175353,322700
-43.52661813804203,172.62830144285277,325700
-43.54165709632117,172.6115757281866,326400
-43.55615834565026,172.7515045105896,331700
-43.5202062,172.6433856,325302
-43.525123477732215,172.64410260792295,325800
-43.53219240000001,172.6010008,324400
-43.53264388716416,172.64155449170622,327000
-43.52338394855992,172.63610380610103,325800
-43.5123891,172.5169109,316600
-43.57634111698441,172.6306397854462,331300
-43.60804156884073,172.70495322658093,332501
-43.47734,172.6912,321600
-43.5063142662141,172.5931911008776,320800
-43.51920856102826,172.6421210711966,324800
-43.53318,172.51572,319300
-43.5312742,172.6461984,327000
-43.53107,172.64991,327000
-43.49923136134971,172.64541180551075,323100
-43.5732996,172.7658275,332700
-43.53272035334777,172.64067985911484,327000
-43.51028352609524,172.72159960428695,326200
-43.53806,172.65836,328900
-43.53118,172.64459,327000
-43.53337,172.52153,319300
-43.50388,172.65784,323400
-43.5286,172.56931,321800
-43.56451,172.72946,332100
-43.47891,172.58744,317900
-43.45439,172.61766,316900
-43.47059,172.57067,316700
-43.47061,172.57066,316700
-43.5140999,172.6386017,324800
-43.55898,172.55758,323600
-43.55401,172.56075,324100
-43.63182,172.73748,332901
-43.54376,172.62687,327400
-43.52638,172.64242,325800
-43.52633,172.64239,325800
-43.53883,172.63465,327100
-43.52327,172.54724,319700
-43.53889,172.66188,328900
-43.62862,172.71837,332901
-43.559,172.62944,329100
-43.5229211,172.538951,319800
-43.50762,172.55149,318501
-43.80957,172.88041,333300
-43.53226,172.65036,327100
-43.52744,172.60488,323200
-43.52847,172.64363,327000
-43.53638,172.58518,322700
-43.53346,172.6496,327100
-43.51866,172.64942,325302
-43.51834,172.64952,325302
-43.51928918592285,172.64843444769346,325302
-43.53615384832621,172.5851891305917,322700
-43.48160358722305,172.616346688215,318800
-43.49897114335805,172.56445876448242,318300
-43.57221,172.7548148,332400
-43.5522324,172.686745,331100
-43.53874223316468,172.65950393301003,328900
-43.5063758835739,172.65849427722307,323400
-43.51055368756739,172.66820036875183,326500
-43.6352335,172.7373851,332801
-43.551878085355305,172.5526181191384,322800
-43.55122087651891,172.5586392599649,322500
-43.49713996514986,172.59853225080877,320100
-43.56214211279602,172.54526098465576,322900
-43.50071326452485,172.56605010818723,318300
-43.6211779932012,172.64888033805218,332200
-43.5278199,172.6501219,327000
-43.5278212,172.6500305,327000
-43.51133112039447,172.66636390665803,326500
-43.51141619795895,172.66694080084562,326500
-43.50996,172.668,326500
-43.5375710401696,172.6594274909148,328900
-43.67543,172.99468,332301
-43.556949600472855,172.64171920644057,329700
-43.54946008423065,172.62494033373454,327600
-43.53063960920509,172.63877819881137,326600
-43.5218,172.61905,323000
-43.56643,172.64814,331200
-43.533746796608,172.64179173856974,327000
-43.48627746346972,172.71456219097848,325100
-43.56267090000001,172.5448181,322900
-43.5729506,172.7117069,331900
-43.49105185377038,172.72450089629513,327200
-43.52694066426764,172.66850377076764,328500
-43.48286419999999,172.6686603,321302
-43.54677110000001,172.6502279,329900
-43.518637,172.6250952,323000
-43.581595752851214,172.55938436510732,324502
-43.51881,172.64906,325302
-43.533504320301496,172.6287128652501,325700
-43.5125320900675,172.5609128043645,319500
-43.55263069051671,172.5274307280779,321102
-43.5997606742266,172.7253383372271,332501
-43.52620207375404,172.60996833443642,323200
-43.5275385,172.6315072,325700
-43.509302385880375,172.65133397261755,325301
-43.51194737647095,172.60284757964183,321400
-43.63799644146733,172.71410079982482,332901
-43.55372354488169,172.52724390509852,321102
-43.53172134122224,172.6439482148887,327000
-43.48037105226414,172.71169853476874,325100
-43.52903624901779,172.65539877181033,327901
-43.8010250016617,172.97953954973758,333500
-43.5422273,172.6635552,329600
-43.4785,172.60249,317900
-43.52364760085362,172.6425056889926,325800
-43.5229996,172.6420945,325800
-43.507641,172.5693324,318300
-43.54204588026428,172.61210799244404,326400
-43.542140754079625,172.61315192468163,326400
-43.5339025,172.6303734,325700
-43.55713944984726,172.6433516630783,329700
-43.60467885236178,172.58039732332043,329001
-43.56221413165788,172.72061613034714,332000
-43.76459163639871,172.7979851046084,333100
-43.574274,172.5807215,327301
-43.5596373,172.5433037,322900
-43.5538793,172.6186657,327600
-43.53499339350306,172.58527701078782,322700
-43.5615757,172.63505,329100
-43.575275736774536,172.63378094808226,331300
-43.62768,172.7303,332901
-43.52629622248212,172.67117095099317,328500
-43.52998,172.63736,326600
-43.529863426005726,172.65259224881245,327901
-43.52914712701838,172.5707024985343,321800
-43.557437142446005,172.60348695167662,326900
-43.8106351,172.9609871,333500
-43.8126977,172.9659379,333500
-43.5454488,172.6608673,329600
-43.55106814896196,172.64306685323382,329400
-43.814656563622194,172.96278591367258,333500
-43.51710160751112,172.6352601019968,324800
-43.56046744565495,172.5430162629637,322900
-43.4931115,172.5823023,318000
-43.5749772,172.5640088,326301
-43.52956504482592,172.6772318945028,328500
-43.52905859383925,172.58657668981266,321800
-43.52479124662882,172.64316612234077,325800
-43.52960740005737,172.642368282234,327000
-43.52642498950236,172.63987563550472,325800
-43.535975734874135,172.5479840803218,319800
-43.519411,172.6292454,323900
-43.5512095,172.7477667,331700
-43.55033954525878,172.74858449289397,331700
-43.53784291143021,172.63197769441285,327100
-43.5386481,172.6323424,327100
-43.5552231,172.6225478,327600
-43.5157170332271,172.5399359644955,317701
-43.572516438303815,172.54093977253268,324501
-43.5356932185432,172.5847776979208,322700
-43.51575523685009,172.6379976379875,324800
-43.46105814556284,172.6206201100373,317400
-43.5451352810681,172.62843158444394,328100
-43.57407103015629,172.75113621628893,332400
-43.53378,172.64217,327000
-43.55306905838775,172.64697585428962,329400
-43.5038512,172.6170847,322200
-43.52650697725486,172.60682930193607,323200
-43.8005544,172.9732156,333500
-43.52249075621552,172.6356401217233,325800
-43.52278,172.63464,325800
-43.53645318476583,172.6484901686095,327100
-43.5371788,172.6478091,327100
-43.5213938,172.6096994,322600
-43.53806943606129,172.6485359137438,327100
-43.53680048090179,172.64888263456473,327100
-43.53832204623309,172.64822068490287,327100
-43.5372648,172.6477693,327100
-43.536622578409016,172.6467273316099,327100
-43.53839704635515,172.6470514975771,327100
-43.537251,172.6477124,327100
-43.53814628906328,172.64818432044993,327100
-43.52795581744982,172.64272085804907,327000
-43.5112464,172.6457365,325301
-43.50241780506835,172.61849509346618,322200
-43.53428647703665,172.65818005972827,328900
-43.5947561,172.5656809,329001
-43.56677655558515,172.57146254181862,325400
-43.5638852,172.599944,327700
-43.514742299471386,172.63571761489564,324800
-43.637881,172.7535093,332901
-43.47527110770067,172.70785552797602,325100
-43.53820025340523,172.658439460667,328900
-43.51201629991809,172.62585908174515,323900
-43.5112909,172.624165,322200
-43.57629042303861,172.64727171916056,331300
-43.5317354,172.6516513,327901
-43.53233962180865,172.64241776137692,327000
-43.51636962582822,172.63732326410877,324800
-43.52057757513222,172.6092389322624,322600
-43.74684384406936,172.95240594232786,333300
-43.5535086,172.63368,328700
-43.5438754,172.5274386,320400
-43.8135157980429,172.96247668772094,333500
-43.62109499721567,172.6502242073837,332200
-43.58141590439831,172.59997768597734,330000
-43.505292905650414,172.61125124208223,321400
-43.64996312580655,172.7567024761734,333201
-43.505193880798416,172.60190044038382,321400
-43.525832391158445,172.63093980956165,325700
-43.5580731,172.7317534,332100
-43.50276638371723,172.66183337639325,323400
-43.53757574955624,172.64722417081842,327100
-43.53448583708309,172.65948897523327,328900
-43.4761659,172.5846462,317000
-43.53095315649713,172.64556602228504,327000
-43.57875057997605,172.76955807817313,332700
-43.5245878090609,172.65347648584483,326800
-43.57280175151525,172.5770089097787,327301
-43.75951,172.94491,333300
-43.51925744164095,172.62176653665622,323000
-43.5243223,172.5706954,321200
-43.524752091908255,172.57136899444166,321200
-43.520951230346895,172.63807956129313,325800
-43.52092919623441,172.62248775840698,323000
-43.5246798,172.6300407,325700
-43.53051759785859,172.68029853701591,329300
-43.540256032621336,172.63539776541245,328100
-43.5375647,172.5832716,322700
-43.5559879,172.5530356,323600
-43.52299159538557,172.62794850716614,325700
-43.53280026762857,172.60847686469833,324200
-43.811981,172.959442,333500
-43.532184,172.6401221,327000
-43.52685279545496,172.63667137112157,326600
-43.5417698,172.6598668,329600
-43.55432424973294,172.58624185866802,325000
-43.56904,172.69499,331900
-43.5120107183578,172.6230112775695,322200
-43.53944421783652,172.63208621831762,327100
-43.538648,172.6324918,327100
-43.52430262642784,172.64291642604638,325800
-43.5233333,172.6422111,325800
-43.5645701,172.7128158,332000
-43.50357936238871,172.72946672949982,330200
-43.543107,172.6587562,329600
-43.5257355,172.6357443,325700
-43.5323907,172.6424969,327000
-43.525483324231416,172.6400619306806,325800
-43.52611527214027,172.63969608655037,325800
-43.5087608,172.7312549,330200
-43.44861065016797,172.6295818454608,316900
-43.5263,172.64008,325800
-43.5448233,172.6090316,326100
-43.56027941820327,172.631662355008,329100
-43.52183628046213,172.65729414895625,326800
-43.55132,172.64867,329900
-43.47189896048919,172.6438200693115,318402
-43.52377383378349,172.63967994221971,325800
-43.5305334,172.6641125,327902
-43.53168472813268,172.63887115019398,326600
-43.5310335,172.6378871,326600
-43.5269482,172.63981,325800
-43.7959394692492,172.91849474127807,333300
-43.66080714228149,172.8100438666135,333201
-43.5084051,172.5787446,320600
-43.53962,172.63417,327100
-43.80025,172.97291,333500
-43.525977431277056,172.63537092844723,325700
-43.523985976934455,172.64250851770703,325800
-43.4884392,172.7197228,327200
-43.64661633749566,172.71206623739903,332801
-43.50519803076554,172.59303377891396,320800
-43.528,172.61186,323200
-43.5296361,172.6450818,327000
-43.55921737773134,172.64969928807213,330800
-43.56118777686561,172.7371907414108,332100
-43.5259716,172.6308046,325700
-43.51142665774463,172.60732631670504,321400
-43.52692,172.63033,325700
-43.52574,172.63574,325700
-43.52893349816466,172.65280536512535,327901
-43.53801,172.65852,328900
-43.5265134226296,172.6391980995416,325800
-43.47848,172.60247,317900
-43.52819544295089,172.6438264668173,327000
-43.52843461875418,172.64292296022177,327000
-43.52113814805816,172.63105911563352,325800
-43.52457,172.63493,325700
-43.50565401964228,172.6389875152307,323800
-43.5291776,172.6294649,325700
-43.52742670346364,172.6387779882296,326600
-43.5257352,172.6358014,325700
-43.80691784985575,172.9699825430664,333500
-43.5200561,172.5545311,319700
-43.57157751817939,172.7595611849708,332700
-43.5149485810741,172.56460087522692,320200
-43.5081935,172.4761624,316600
-43.53058670332837,172.59438574599326,323300
-43.5683736,172.72091,332000
-43.51533126831055,172.614990234375,323000
-43.53205,172.65862,327902
-43.4906727821394,172.59215437075736,319000
-43.51529,172.61479,323000
-43.51549530029297,172.6146240234375,323000
-43.5152927,172.614752,323000
-43.5214872,172.6114344,322600
-43.814899375035566,172.95475258136196,333500
-43.51317814969447,172.71078670159994,328600
-43.5187158,172.6463647,325302
-43.5465904,172.630358,327400
-43.53534143344633,172.6309812790258,326600
-43.5355577,172.6316733,326600
-43.5333039,172.6584558,328900
-43.5117608,172.6335938,323800
-43.52931384153877,172.63193903956537,325700
-43.55264988745799,172.52744145691395,321102
-43.533259105357246,172.65120010403118,328800
-43.52810008028276,172.66278570077648,327902
-43.52095231585249,172.62297363905634,323000
-43.4624,172.58873,316800
-43.57347128306554,172.77056296921378,332700
-43.5369835,172.6408163,327100
-43.54112187320258,172.66437252594372,328900
-43.794359320128855,172.96719143658095,333300
-43.51519533131728,172.61426226367902,323000
-43.52629960000001,172.6400802,325800
-43.537598279386536,172.6407968490526,327100
-43.5378002,172.6416792,327100
-43.54772767366197,172.63733987315513,329400
-43.75504856944127,172.94497131192003,333300
-43.52885,172.63041,325700
-43.5107564,172.6005923,320800
-43.52001,172.64076,324800
-43.52957061890012,172.6529624900986,327901
-43.8086131,172.9635453,333500
-43.5197449418434,172.59458965371294,322400
-43.53545039999999,172.6353908,326600
-43.5802121,172.6389027,331300
-43.52731,172.63981,325800
-43.52748,172.64741,327000
-43.53857850791663,172.64144022114667,327100
-43.5376872,172.6416822,327100
-43.5348732,172.6021255,324400
-43.4991295631148,172.5785432547501,319200
-43.52706791847199,172.60722400708738,323200
-43.5180883,172.6440227,325302
-43.5383,172.64273,327100
-43.5185644,172.6459604,325302
-43.5698711,172.7301574,332100
-43.53704337698154,172.64094019607683,327100
-43.5376852,172.6413574,327100
-43.5313834,172.6435245,327000
-43.553595730621794,172.64842371399027,329400
-43.549706,172.5420047,321901
-43.52613856152472,172.63859998061506,325800
-43.53692237664328,172.64281692306986,327100
-43.559363923769766,172.6463544644693,330600
-43.53737242490388,172.64062409307817,327100
-43.53847676085857,172.64245867038534,327100
-43.536886882568105,172.64279081939355,327100
-43.53468018260456,172.59769340594534,324400
