TimeFrame,Location ID,Dwelling Type,Total Bonds,Active Bonds,Closed Bonds,Median Rent,Geometric Mean Rent
1/01/2020,139000,ALL,42,372,39,598,652
1/01/2020,139100,ALL,9,102,6,653,665
1/01/2020,139200,ALL,21,216,30,750,812
1/01/2020,139300,ALL,30,300,39,660,676
1/01/2020,139400,ALL,45,264,36,750,802
1/01/2020,139500,ALL,12,138,15,648,612
1/01/2020,139600,ALL,33,288,27,570,553
1/01/2020,139700,ALL,33,390,33,610,579
1/01/2020,139800,ALL,54,399,42,595,593
1/01/2020,139900,ALL,60,399,60,650,654
1/01/2020,140000,ALL,54,279,48,933,855
1/01/2020,140100,ALL,21,210,24,750,730
1/01/2020,140200,ALL,42,402,36,800,776
1/01/2020,140300,ALL,45,417,42,550,580
1/01/2020,140400,ALL,27,297,21,550,543
1/01/2020,140500,ALL,36,246,30,800,821
1/01/2020,140600,ALL,12,114,21,645,602
1/01/2020,140700,ALL,12,96,9,583,582
1/01/2020,140800,ALL,30,375,39,700,690
1/01/2020,140900,ALL,36,345,27,583,577
1/01/2020,141000,ALL,42,393,30,880,820
1/01/2020,141100,ALL,54,531,45,750,701
1/01/2020,141200,ALL,30,180,18,665,674
1/01/2020,141300,ALL,21,213,15,610,599
1/01/2020,141500,ALL,21,261,21,660,575
1/01/2020,141600,ALL,18,183,21,798,887
1/01/2020,141700,ALL,21,207,18,690,657
1/01/2020,141800,ALL,51,414,45,760,751
1/01/2020,141900,ALL,18,171,15,620,576
1/01/2020,142000,ALL,36,306,30,630,624
1/01/2020,142100,ALL,33,342,24,605,597
1/01/2020,142200,ALL,66,516,48,695,663
1/01/2020,142300,ALL,24,189,21,530,562
1/01/2020,142400,ALL,15,159,18,750,763
1/01/2020,142500,ALL,15,138,12,653,565
1/01/2020,142600,ALL,27,240,21,640,608
1/01/2020,142700,ALL,24,240,24,763,785
1/01/2020,142800,ALL,48,585,60,635,629
1/01/2020,142900,ALL,24,237,18,518,527
1/01/2020,143000,ALL,42,336,33,870,844
1/01/2020,143100,ALL,51,420,60,760,725
1/01/2020,143200,ALL,48,372,39,498,546
1/01/2020,143300,ALL,36,333,42,655,587
1/01/2020,143400,ALL,48,423,51,528,558
1/01/2020,143500,ALL,42,375,45,615,652
1/01/2020,143600,ALL,21,162,15,700,570
1/01/2020,143700,ALL,21,183,21,850,762
1/01/2020,143800,ALL,45,342,39,695,646
1/01/2020,143900,ALL,33,246,30,700,681
1/01/2020,144000,ALL,30,222,21,758,772
1/01/2020,144100,ALL,36,369,42,548,566
1/01/2020,144300,ALL,48,450,42,528,535
1/01/2020,144400,ALL,45,396,39,640,605
1/01/2020,144500,ALL,45,531,36,510,514
1/01/2020,144600,ALL,6,63,6,660,613
1/01/2020,144700,ALL,18,510,15,570,486
1/01/2020,144800,ALL,36,372,39,605,563
1/01/2020,144900,ALL,18,144,15,888,853
1/01/2020,145000,ALL,30,393,33,533,529
1/01/2020,145100,ALL,33,270,27,565,640
1/01/2020,145200,ALL,9,129,9,590,543
1/01/2020,145300,ALL,39,387,30,510,494
1/01/2020,145500,ALL,9,129,6,545,544
1/01/2020,145600,ALL,24,324,27,620,597
1/01/2020,145700,ALL,21,177,18,790,743
1/01/2020,145800,ALL,21,477,21,610,550
1/01/2020,145900,ALL,12,90,6,523,528
1/01/2020,146000,ALL,24,324,24,530,506
1/01/2020,146100,ALL,12,192,12,545,544
1/01/2020,146200,ALL,36,492,45,525,524
1/01/2020,146300,ALL,36,777,12,570,366
1/01/2020,146400,ALL,18,222,12,770,662
1/01/2020,146500,ALL,30,357,36,508,515
1/01/2020,146600,ALL,27,306,27,560,541
1/01/2020,146800,ALL,18,201,18,593,585
1/01/2020,146900,ALL,9,57,6,690,693
1/01/2020,147000,ALL,33,609,24,553,397
1/01/2020,147100,ALL,39,513,36,523,439
1/01/2020,147200,ALL,45,522,39,545,530
1/01/2020,147500,ALL,27,264,21,585,505
1/01/2020,147600,ALL,21,111,24,490,423
1/01/2020,147800,ALL,18,177,12,610,601
1/01/2020,148000,ALL,18,201,15,625,646
1/01/2020,148100,ALL,18,207,18,565,575
1/01/2020,148200,ALL,9,120,6,490,463
1/01/2020,148300,ALL,21,204,18,610,616
1/01/2020,148400,ALL,9,147,12,600,603
1/01/2020,148500,ALL,69,126,9,475,491
1/01/2020,148600,ALL,12,153,9,440,361
1/01/2020,148700,ALL,6,72,9,698,705
1/01/2020,148800,ALL,18,177,15,638,660
1/01/2020,148900,ALL,12,102,9,565,529
1/01/2020,149000,ALL,30,432,30,530,492
1/01/2020,149100,ALL,27,246,24,570,564
1/01/2020,149200,ALL,15,288,21,550,531
1/01/2020,149300,ALL,30,306,27,580,535
1/01/2020,149500,ALL,27,234,24,500,509
1/01/2020,149700,ALL,39,444,30,580,577
1/01/2020,149800,ALL,33,312,18,590,567
1/01/2020,149900,ALL,6,75,3,395,423
1/01/2020,150000,ALL,6,66,6,540,444
1/01/2020,150100,ALL,66,354,57,300,324
1/01/2020,150200,ALL,9,126,6,510,509
1/01/2020,150300,ALL,45,495,51,405,401
1/01/2020,150400,ALL,30,339,33,605,616
1/01/2020,150500,ALL,21,282,18,590,560
1/01/2020,150600,ALL,27,252,27,615,627
1/01/2020,150700,ALL,30,303,18,560,531
1/01/2020,150800,ALL,12,159,15,383,381
1/01/2020,150900,ALL,21,204,21,430,404
1/01/2020,151000,ALL,6,171,0,590,591
1/01/2020,151100,ALL,9,54,9,550,503
1/01/2020,151200,ALL,6,117,3,580,585
1/01/2020,151300,ALL,33,444,24,590,592
1/01/2020,151400,ALL,39,480,39,405,378
1/01/2020,151500,ALL,15,276,18,600,597
1/01/2020,151600,ALL,6,123,3,545,487
1/01/2020,151700,ALL,6,36,6,530,507
1/01/2020,151800,ALL,15,312,21,445,469
1/01/2020,151900,ALL,36,429,39,378,369
1/01/2020,152000,ALL,72,474,69,498,525
1/01/2020,152100,ALL,54,411,48,370,406
1/01/2020,152200,ALL,12,198,9,640,614
1/01/2020,152400,ALL,30,378,33,580,561
1/01/2020,152500,ALL,12,144,15,620,611
1/01/2020,152800,ALL,12,132,9,625,584
1/01/2020,152900,ALL,21,195,15,700,668
1/01/2020,153000,ALL,9,99,9,570,552
1/01/2020,153100,ALL,12,177,18,650,647
1/01/2020,153200,ALL,9,69,6,575,555
1/01/2020,153300,ALL,24,282,24,550,558
1/01/2020,153400,ALL,6,213,12,500,482
1/01/2020,153700,ALL,18,213,15,680,680
1/01/2020,153800,ALL,12,222,6,725,658
1/01/2020,153900,ALL,6,123,3,740,735
1/01/2020,154000,ALL,36,426,30,490,483
1/01/2020,154100,ALL,18,285,15,565,560
1/01/2020,154200,ALL,30,336,30,630,612
1/01/2020,154300,ALL,12,138,18,590,565
1/01/2020,154500,ALL,15,216,21,600,606
1/01/2020,154700,ALL,6,72,6,758,806
1/01/2020,154800,ALL,42,408,30,540,519
1/01/2020,154900,ALL,54,612,54,433,421
1/01/2020,155000,ALL,21,231,18,600,565
1/01/2020,155100,ALL,9,168,15,518,520
1/01/2020,155200,ALL,36,339,27,595,610
1/01/2020,155400,ALL,21,300,24,665,625
1/01/2020,155500,ALL,18,192,21,435,432
1/01/2020,155600,ALL,30,342,27,500,514
1/01/2020,155700,ALL,12,153,3,550,451
1/01/2020,155800,ALL,15,174,21,440,422
1/01/2020,155900,ALL,27,273,15,470,505
1/01/2020,156000,ALL,6,36,3,430,448
1/01/2020,156100,ALL,9,144,9,760,751
1/01/2020,156200,ALL,42,435,42,493,456
1/01/2020,156400,ALL,27,165,12,600,625
1/01/2020,156500,ALL,24,369,27,520,475
1/01/2020,156600,ALL,12,174,12,760,749
1/01/2020,156700,ALL,24,207,18,540,490
1/01/2020,156800,ALL,9,90,12,530,527
1/01/2020,156900,ALL,30,246,24,750,728
1/01/2020,157000,ALL,12,249,18,520,517
1/01/2020,157100,ALL,9,129,3,650,618
1/01/2020,157200,ALL,9,132,9,492,418
1/01/2020,157300,ALL,12,117,12,765,755
1/01/2020,157400,ALL,18,159,15,578,551
1/01/2020,157500,ALL,21,267,27,590,563
1/01/2020,157600,ALL,9,93,9,538,497
1/01/2020,157700,ALL,9,207,6,540,511
1/01/2020,157800,ALL,21,207,21,540,585
1/01/2020,157900,ALL,12,216,24,580,568
1/01/2020,158000,ALL,24,234,27,553,553
1/01/2020,158100,ALL,21,204,18,830,722
1/01/2020,158200,ALL,15,180,21,705,648
1/01/2020,158300,ALL,21,231,18,650,588
1/01/2020,158400,ALL,24,207,21,470,442
1/01/2020,158500,ALL,24,264,27,650,611
1/01/2020,158600,ALL,9,36,6,1000,816
1/01/2020,158700,ALL,12,225,9,515,511
1/01/2020,158800,ALL,21,255,15,550,558
1/01/2020,159000,ALL,9,168,12,590,597
1/01/2020,159100,ALL,27,336,27,550,517
1/01/2020,159200,ALL,24,339,24,535,491
1/01/2020,159300,ALL,15,150,6,665,580
1/01/2020,159400,ALL,12,69,9,525,551
1/01/2020,159500,ALL,15,186,18,555,555
1/01/2020,159600,ALL,9,141,6,595,574
1/01/2020,159700,ALL,12,162,6,520,529
1/01/2020,159900,ALL,21,282,18,520,479
1/01/2020,160000,ALL,18,297,21,540,531
1/01/2020,160100,ALL,33,378,39,480,449
1/01/2020,160200,ALL,12,321,18,580,581
1/01/2020,160300,ALL,18,228,15,470,443
1/01/2020,160400,ALL,15,189,12,660,572
1/01/2020,160500,ALL,15,225,15,610,601
1/01/2020,160600,ALL,27,390,30,560,528
1/01/2020,160700,ALL,27,273,24,553,531
1/01/2020,160800,ALL,18,225,12,495,492
1/01/2020,160900,ALL,39,438,24,500,499
1/01/2020,161000,ALL,18,150,24,555,547
1/01/2020,161100,ALL,15,177,15,650,622
1/01/2020,161200,ALL,9,207,9,560,552
1/01/2020,161300,ALL,24,345,24,525,526
1/01/2020,161400,ALL,12,153,12,570,486
1/01/2020,161500,ALL,15,87,9,600,588
1/01/2020,161600,ALL,15,231,18,550,525
1/01/2020,161800,ALL,18,90,6,645,630
1/01/2020,161900,ALL,18,144,21,480,489
1/01/2020,162000,ALL,24,249,21,505,509
1/01/2020,162100,ALL,45,456,33,650,603
1/01/2020,162400,ALL,12,90,12,470,473
1/01/2020,162500,ALL,12,90,12,850,881
1/01/2020,162600,ALL,15,153,18,595,571
1/01/2020,162700,ALL,9,81,9,460,502
1/01/2020,162800,ALL,18,168,12,445,436
1/01/2020,162900,ALL,6,45,9,528,505
1/01/2020,163000,ALL,30,396,33,490,490
1/01/2020,163100,ALL,21,186,9,490,405
1/01/2020,163200,ALL,42,504,39,495,470
1/01/2020,163300,ALL,18,198,18,580,481
1/01/2020,163400,ALL,12,99,12,775,783
1/01/2020,163500,ALL,27,393,30,510,502
1/01/2020,163600,ALL,27,252,18,520,461
1/01/2020,163700,ALL,18,264,18,525,527
1/01/2020,163800,ALL,6,90,6,555,555
1/01/2020,163900,ALL,12,228,9,565,574
1/01/2020,164000,ALL,15,171,15,540,534
1/01/2020,164200,ALL,6,150,15,498,506
1/01/2020,164300,ALL,12,102,15,590,575
1/01/2020,164400,ALL,24,201,21,475,492
1/01/2020,164500,ALL,21,195,18,490,503
1/01/2020,164600,ALL,6,147,9,665,644
1/01/2020,164700,ALL,18,114,15,350,280
1/01/2020,164800,ALL,12,114,6,465,483
1/01/2020,165100,ALL,9,96,6,600,519
1/01/2020,165300,ALL,36,483,36,480,454
1/01/2020,165400,ALL,6,96,12,665,655
1/01/2020,165500,ALL,54,591,45,528,515
1/01/2020,165600,ALL,12,132,9,605,578
1/01/2020,165700,ALL,12,201,15,498,505
1/01/2020,165800,ALL,15,204,15,430,424
1/01/2020,165900,ALL,15,165,9,530,517
1/01/2020,166000,ALL,12,84,6,400,388
1/01/2020,166100,ALL,6,138,15,550,518
1/01/2020,166300,ALL,9,69,3,470,426
1/01/2020,166700,ALL,12,117,15,313,310
1/01/2020,167000,ALL,15,87,9,430,430
1/01/2020,167100,ALL,36,303,39,433,423
1/01/2020,167200,ALL,12,81,15,350,345
1/01/2020,167600,ALL,9,126,15,420,412
1/01/2020,167700,ALL,6,111,3,350,306
1/01/2020,167800,ALL,15,183,24,370,356
1/01/2020,168500,ALL,12,192,15,400,401
1/01/2020,168900,ALL,9,78,6,400,362
1/01/2020,169200,ALL,30,243,18,375,359
1/01/2020,169300,ALL,9,69,3,293,320
1/01/2020,169500,ALL,6,123,6,410,509
1/01/2020,169600,ALL,6,135,9,415,417
1/01/2020,169700,ALL,6,93,6,425,462
1/01/2020,169900,ALL,6,51,3,585,577
1/01/2020,170000,ALL,33,270,18,488,459
1/01/2020,170100,ALL,6,39,3,302,328
1/01/2020,170200,ALL,9,51,0,520,484
1/01/2020,170300,ALL,18,150,12,460,452
1/01/2020,170801,ALL,6,24,6,358,349
1/01/2020,171100,ALL,15,159,18,485,460
1/01/2020,171400,ALL,30,273,21,365,358
1/01/2020,171500,ALL,36,402,42,400,375
1/01/2020,171600,ALL,27,258,27,420,424
1/01/2020,171900,ALL,9,99,3,400,422
1/01/2020,172000,ALL,9,126,12,380,369
1/01/2020,172100,ALL,15,171,24,400,410
1/01/2020,172200,ALL,6,84,9,400,414
1/01/2020,172300,ALL,6,48,6,338,261
1/01/2020,172400,ALL,6,42,6,550,546
1/01/2020,172900,ALL,9,27,6,590,528
1/01/2020,173000,ALL,6,57,9,400,445
1/01/2020,173200,ALL,9,63,12,425,547
1/01/2020,173300,ALL,6,57,6,533,625
1/01/2020,173400,ALL,6,63,6,470,524
1/01/2020,173900,ALL,21,270,12,378,386
1/01/2020,174000,ALL,18,183,12,410,385
1/01/2020,174100,ALL,9,177,18,333,339
1/01/2020,174200,ALL,9,90,6,360,334
1/01/2020,174500,ALL,6,33,3,373,368
1/01/2020,174900,ALL,18,216,18,420,426
1/01/2020,175000,ALL,27,297,24,400,396
1/01/2020,175300,ALL,36,285,24,620,578
1/01/2020,175500,ALL,21,111,21,650,534
1/01/2020,175600,ALL,24,114,12,575,573
1/01/2020,175700,ALL,24,177,12,495,483
1/01/2020,175800,ALL,30,228,24,563,593
1/01/2020,175900,ALL,45,351,27,598,591
1/01/2020,176000,ALL,9,156,9,490,484
1/01/2020,176100,ALL,60,393,45,550,529
1/01/2020,176200,ALL,21,249,15,580,579
1/01/2020,176400,ALL,27,261,30,463,462
1/01/2020,176500,ALL,24,210,21,505,480
1/01/2020,176600,ALL,21,174,24,525,526
1/01/2020,176700,ALL,9,135,15,600,601
1/01/2020,176800,ALL,33,318,27,430,423
1/01/2020,177000,ALL,15,105,15,525,557
1/01/2020,177100,ALL,12,246,18,455,456
1/01/2020,177200,ALL,36,417,30,440,427
1/01/2020,177300,ALL,24,240,12,485,439
1/01/2020,177400,ALL,24,249,21,450,431
1/01/2020,177500,ALL,9,129,9,493,492
1/01/2020,177600,ALL,24,219,24,483,450
1/01/2020,177700,ALL,27,282,24,460,415
1/01/2020,177800,ALL,15,234,21,480,441
1/01/2020,177900,ALL,42,369,36,480,480
1/01/2020,178000,ALL,51,540,48,430,372
1/01/2020,178100,ALL,42,312,30,460,423
1/01/2020,178200,ALL,42,468,36,440,443
1/01/2020,178300,ALL,105,828,111,340,347
1/01/2020,178400,ALL,12,186,12,420,407
1/01/2020,178500,ALL,24,249,24,500,511
1/01/2020,178700,ALL,63,537,42,425,432
1/01/2020,178800,ALL,51,450,42,420,381
1/01/2020,178900,ALL,18,150,24,350,335
1/01/2020,179000,ALL,21,123,12,480,431
1/01/2020,179100,ALL,33,321,33,460,437
1/01/2020,179200,ALL,12,54,18,570,503
1/01/2020,179300,ALL,75,717,66,320,320
1/01/2020,179400,ALL,42,291,42,413,395
1/01/2020,179500,ALL,93,777,78,400,369
1/01/2020,179600,ALL,93,471,78,500,431
1/01/2020,179700,ALL,111,894,90,390,390
1/01/2020,179800,ALL,48,390,42,355,355
1/01/2020,179900,ALL,393,1281,348,420,388
1/01/2020,180000,ALL,45,282,45,510,484
1/01/2020,180100,ALL,117,717,96,330,347
1/01/2020,180200,ALL,51,483,42,460,465
1/01/2020,180300,ALL,51,336,36,380,384
1/01/2020,180400,ALL,15,198,15,450,470
1/01/2020,180500,ALL,27,282,30,410,388
1/01/2020,180600,ALL,75,375,66,450,385
1/01/2020,180700,ALL,126,516,99,435,373
1/01/2020,180800,ALL,69,318,54,450,398
1/01/2020,180900,ALL,30,258,27,470,447
1/01/2020,181000,ALL,6,219,18,420,421
1/01/2020,181100,ALL,18,222,18,530,511
1/01/2020,181200,ALL,42,261,33,490,462
1/01/2020,181800,ALL,12,48,9,413,388
1/01/2020,182100,ALL,6,33,3,360,403
1/01/2020,182300,ALL,6,33,0,360,371
1/01/2020,182600,ALL,12,99,9,645,540
1/01/2020,182700,ALL,18,216,24,480,424
1/01/2020,182800,ALL,15,240,18,510,498
1/01/2020,182900,ALL,15,81,6,635,606
1/01/2020,183000,ALL,6,36,6,590,592
1/01/2020,183200,ALL,9,129,15,525,520
1/01/2020,183400,ALL,12,96,6,440,450
1/01/2020,183500,ALL,12,111,6,450,463
1/01/2020,183600,ALL,18,159,18,385,378
1/01/2020,183700,ALL,6,84,3,520,464
1/01/2020,183800,ALL,21,213,15,500,480
1/01/2020,183900,ALL,21,147,27,518,506
1/01/2020,184200,ALL,21,174,21,450,449
1/01/2020,184300,ALL,9,87,3,430,444
1/01/2020,184400,ALL,6,102,9,413,420
1/01/2020,184800,ALL,12,135,15,380,376
1/01/2020,185500,ALL,27,225,24,335,359
1/01/2020,185800,ALL,6,81,6,385,432
1/01/2020,186000,ALL,21,315,27,350,338
1/01/2020,186200,ALL,24,189,18,260,265
1/01/2020,186300,ALL,27,69,27,250,273
1/01/2020,186400,ALL,24,210,24,355,337
1/01/2020,186500,ALL,15,219,12,340,321
1/01/2020,186600,ALL,12,168,18,320,310
1/01/2020,186700,ALL,9,78,6,293,287
1/01/2020,186800,ALL,12,192,9,340,348
1/01/2020,187300,ALL,15,156,9,280,275
1/01/2020,187400,ALL,6,123,9,275,270
1/01/2020,187700,ALL,6,114,0,225,217
1/01/2020,187900,ALL,9,45,6,430,373
1/01/2020,188000,ALL,9,66,9,400,422
1/01/2020,188300,ALL,9,87,9,440,424
1/01/2020,188400,ALL,15,129,18,540,519
1/01/2020,188500,ALL,18,165,21,490,484
1/01/2020,188600,ALL,6,75,12,413,374
1/01/2020,188700,ALL,9,159,6,390,382
1/01/2020,188800,ALL,30,342,21,373,375
1/01/2020,188900,ALL,24,258,30,363,365
1/01/2020,189000,ALL,18,228,21,415,389
1/01/2020,189100,ALL,21,162,15,475,467
1/01/2020,189200,ALL,18,132,18,400,402
1/01/2020,189300,ALL,33,207,24,450,419
1/01/2020,189400,ALL,12,57,6,530,500
1/01/2020,189700,ALL,36,315,33,350,339
1/01/2020,190200,ALL,18,162,21,413,392
1/01/2020,190400,ALL,6,45,9,350,368
1/01/2020,190500,ALL,12,57,12,375,359
1/01/2020,190600,ALL,36,351,36,430,412
1/01/2020,190900,ALL,9,78,0,550,525
1/01/2020,191000,ALL,6,102,9,558,512
1/01/2020,191100,ALL,6,39,3,593,617
1/01/2020,191200,ALL,6,54,9,383,361
1/01/2020,191300,ALL,6,84,3,635,566
1/01/2020,191700,ALL,6,69,3,430,390
1/01/2020,191900,ALL,18,186,9,450,435
1/01/2020,192000,ALL,6,66,9,488,426
1/01/2020,192100,ALL,24,264,30,450,423
1/01/2020,192400,ALL,9,63,6,490,455
1/01/2020,192500,ALL,9,114,9,400,358
1/01/2020,192600,ALL,12,174,12,571,523
1/01/2020,192800,ALL,63,456,63,565,539
1/01/2020,192900,ALL,18,198,24,455,450
1/01/2020,193100,ALL,30,285,24,530,516
1/01/2020,193200,ALL,48,417,33,475,484
1/01/2020,193300,ALL,27,309,30,470,460
1/01/2020,193400,ALL,21,285,30,490,479
1/01/2020,193500,ALL,24,237,18,600,580
1/01/2020,193600,ALL,15,222,15,470,439
1/01/2020,193700,ALL,27,261,24,575,621
1/01/2020,193800,ALL,30,357,36,470,477
1/01/2020,193900,ALL,6,36,6,530,507
1/01/2020,194000,ALL,24,282,24,475,451
1/01/2020,194100,ALL,15,144,12,525,489
1/01/2020,194200,ALL,6,27,3,325,376
1/01/2020,194300,ALL,33,276,21,580,559
1/01/2020,194400,ALL,15,207,21,465,460
1/01/2020,194600,ALL,30,408,24,480,448
1/01/2020,194800,ALL,66,657,63,450,468
1/01/2020,194900,ALL,24,207,18,550,583
1/01/2020,195100,ALL,72,411,57,580,568
1/01/2020,195200,ALL,24,333,24,480,504
1/01/2020,195300,ALL,21,219,21,450,437
1/01/2020,195400,ALL,21,201,15,580,595
1/01/2020,195500,ALL,27,333,30,540,542
1/01/2020,195600,ALL,6,60,9,578,526
1/01/2020,195700,ALL,24,90,12,190,205
1/01/2020,195800,ALL,30,261,30,520,502
1/01/2020,195900,ALL,18,213,15,500,488
1/01/2020,196000,ALL,6,177,6,505,479
1/01/2020,196200,ALL,36,273,33,580,587
1/01/2020,196400,ALL,9,111,15,560,592
1/01/2020,196500,ALL,18,93,18,505,498
1/01/2020,196600,ALL,15,216,18,465,465
1/01/2020,196700,ALL,15,132,12,520,448
1/01/2020,196800,ALL,18,207,15,550,538
1/01/2020,196900,ALL,24,195,27,558,525
1/01/2020,197000,ALL,21,300,24,530,519
1/01/2020,197100,ALL,15,168,6,610,600
1/01/2020,197200,ALL,30,297,33,510,532
1/01/2020,197300,ALL,18,210,21,555,562
1/01/2020,197400,ALL,30,270,27,505,491
1/01/2020,197500,ALL,30,237,36,560,552
1/01/2020,197600,ALL,78,609,54,580,563
1/01/2020,198100,ALL,6,90,12,420,463
1/01/2020,198200,ALL,12,99,12,450,437
1/01/2020,198400,ALL,15,105,12,440,450
1/01/2020,198500,ALL,6,93,6,490,486
1/01/2020,198600,ALL,12,207,9,425,427
1/01/2020,198700,ALL,6,60,9,345,404
1/01/2020,198800,ALL,15,141,18,560,552
1/01/2020,198900,ALL,18,135,18,460,438
1/01/2020,199000,ALL,27,327,30,450,451
1/01/2020,199100,ALL,21,252,21,460,458
1/01/2020,199200,ALL,9,138,9,490,484
1/01/2020,199400,ALL,18,219,15,440,394
1/01/2020,199500,ALL,21,219,24,460,445
1/01/2020,199700,ALL,12,210,15,398,376
1/01/2020,199800,ALL,12,135,6,405,386
1/01/2020,199900,ALL,18,150,12,480,448
1/01/2020,200000,ALL,12,90,6,525,501
1/01/2020,200100,ALL,18,123,18,405,401
1/01/2020,200200,ALL,12,120,6,520,315
1/01/2020,200300,ALL,48,540,66,330,336
1/01/2020,200500,ALL,33,444,33,345,355
1/01/2020,200700,ALL,6,111,9,470,459
1/01/2020,200800,ALL,15,138,12,520,496
1/01/2020,200900,ALL,12,243,21,450,404
1/01/2020,201000,ALL,15,150,9,380,401
1/01/2020,201200,ALL,24,258,30,320,305
1/01/2020,201300,ALL,6,75,9,575,555
1/01/2020,201400,ALL,15,189,12,480,478
1/01/2020,201500,ALL,18,156,24,488,471
1/01/2020,202200,ALL,12,126,12,320,307
1/01/2020,202600,ALL,18,207,12,408,394
1/01/2020,202700,ALL,24,303,27,388,368
1/01/2020,202800,ALL,18,237,24,413,379
1/01/2020,202900,ALL,21,252,12,350,344
1/01/2020,203000,ALL,6,48,3,545,501
1/01/2020,203200,ALL,33,243,24,400,410
1/01/2020,203700,ALL,12,165,9,318,238
1/01/2020,203900,ALL,21,315,18,330,311
1/01/2020,204100,ALL,9,36,3,390,396
1/01/2020,204400,ALL,21,321,18,300,290
1/01/2020,205400,ALL,9,84,12,380,357
1/01/2020,205500,ALL,24,99,21,160,201
1/01/2020,205600,ALL,6,69,3,300,327
1/01/2020,205700,ALL,9,57,3,335,320
1/01/2020,205900,ALL,6,75,6,335,350
1/01/2020,206000,ALL,9,144,6,325,314
1/01/2020,206100,ALL,9,162,18,360,370
1/01/2020,206200,ALL,9,81,6,480,465
1/01/2020,206300,ALL,6,138,9,390,425
1/01/2020,206400,ALL,18,210,12,400,384
1/01/2020,206500,ALL,9,126,15,340,340
1/01/2020,206600,ALL,12,90,12,465,457
1/01/2020,206700,ALL,9,207,9,445,379
1/01/2020,206800,ALL,15,102,6,295,292
1/01/2020,206900,ALL,6,135,6,413,409
1/01/2020,207000,ALL,27,195,33,395,379
1/01/2020,207100,ALL,9,150,12,365,366
1/01/2020,207200,ALL,12,141,12,395,400
1/01/2020,207300,ALL,18,87,9,550,525
1/01/2020,207800,ALL,24,294,33,260,248
1/01/2020,207900,ALL,9,27,3,270,258
1/01/2020,208000,ALL,6,30,3,460,396
1/01/2020,208300,ALL,6,39,3,500,492
1/01/2020,208400,ALL,9,48,6,600,500
1/01/2020,208800,ALL,9,285,12,360,366
1/01/2020,209000,ALL,18,258,15,380,412
1/01/2020,209100,ALL,9,153,15,450,444
1/01/2020,209400,ALL,12,135,12,478,456
1/01/2020,209500,ALL,6,114,9,310,309
1/01/2020,209700,ALL,18,195,9,485,434
1/01/2020,209800,ALL,12,162,9,440,398
1/01/2020,209900,ALL,15,219,12,400,388
1/01/2020,210000,ALL,12,228,15,445,443
1/01/2020,210300,ALL,15,135,9,400,415
1/01/2020,210500,ALL,9,78,6,340,348
1/01/2020,210600,ALL,12,189,12,390,369
1/01/2020,210700,ALL,18,192,12,400,383
1/01/2020,210800,ALL,12,192,15,388,328
1/01/2020,210900,ALL,6,174,9,435,407
1/01/2020,211000,ALL,15,243,18,450,427
1/01/2020,211100,ALL,9,141,9,490,468
1/01/2020,211300,ALL,9,96,9,400,352
1/01/2020,211500,ALL,12,111,9,518,487
1/01/2020,211800,ALL,15,138,18,535,492
1/01/2020,211900,ALL,15,174,15,590,591
1/01/2020,212300,ALL,6,66,9,600,576
1/01/2020,212600,ALL,15,81,9,400,409
1/01/2020,212800,ALL,9,24,3,600,566
1/01/2020,212900,ALL,15,126,18,513,503
1/01/2020,213100,ALL,6,51,6,580,583
1/01/2020,213200,ALL,15,138,6,500,479
1/01/2020,213300,ALL,39,276,24,410,422
1/01/2020,213400,ALL,18,237,24,450,440
1/01/2020,213500,ALL,6,135,6,390,380
1/01/2020,213600,ALL,12,132,15,395,408
1/01/2020,213700,ALL,15,174,12,480,434
1/01/2020,213800,ALL,9,114,3,450,440
1/01/2020,213900,ALL,21,126,21,420,426
1/01/2020,214100,ALL,9,120,9,470,460
1/01/2020,214200,ALL,6,144,9,425,415
1/01/2020,214400,ALL,6,138,3,490,470
1/01/2020,214500,ALL,9,153,18,400,411
1/01/2020,214600,ALL,15,180,15,480,471
1/01/2020,214700,ALL,9,156,12,420,397
1/01/2020,214800,ALL,6,123,3,300,235
1/01/2020,214900,ALL,18,192,21,475,401
1/01/2020,215000,ALL,21,207,12,450,443
1/01/2020,215100,ALL,15,174,15,420,404
1/01/2020,215200,ALL,21,258,27,400,425
1/01/2020,215300,ALL,21,210,21,400,387
1/01/2020,215700,ALL,9,87,6,370,346
1/01/2020,215800,ALL,12,141,18,355,331
1/01/2020,216000,ALL,12,123,15,350,341
1/01/2020,216100,ALL,9,48,3,300,293
1/01/2020,216300,ALL,30,315,27,370,368
1/01/2020,216500,ALL,9,81,15,760,762
1/01/2020,216600,ALL,21,201,18,400,418
1/01/2020,216700,ALL,6,63,6,410,428
1/01/2020,216800,ALL,12,198,15,365,358
1/01/2020,216900,ALL,36,336,36,350,374
1/01/2020,217000,ALL,21,213,21,365,374
1/01/2020,217200,ALL,6,54,6,545,527
1/01/2020,217300,ALL,21,240,21,440,468
1/01/2020,217400,ALL,51,402,42,423,408
1/01/2020,217500,ALL,18,237,18,410,436
1/01/2020,217600,ALL,18,162,12,440,453
1/01/2020,217800,ALL,21,276,21,395,419
1/01/2020,217900,ALL,9,123,6,480,492
1/01/2020,218000,ALL,21,165,21,385,384
1/01/2020,218100,ALL,21,216,18,430,424
1/01/2020,218200,ALL,6,33,3,585,561
